raceId,driverId,stop,lap,duration
914,8,4,34,24.173
914,154,4,34,23.745
914,1,3,35,23.677
914,817,3,36,25.607
914,13,3,37,24.930
914,822,3,38,25.052
914,155,4,38,25.576
914,826,4,39,26.554
914,828,4,39,25.655
914,155,5,39,24.907
914,813,4,40,25.981
914,825,5,40,24.361
914,18,4,42,24.757
914,807,4,43,24.792
914,815,4,43,25.313
914,8,5,43,24.768
914,154,5,43,23.785
915,3,1,1,33.820
915,13,1,1,29.912
915,820,1,4,31.374
915,817,1,11,30.006
915,16,1,12,30.733
915,826,1,20,31.584
915,154,1,20,30.037
915,813,1,21,30.180
915,18,1,22,29.994
915,818,1,23,30.272
915,807,1,24,30.096
915,4,1,25,35.112
915,815,1,25,29.876
915,822,1,26,30.363
915,825,1,26,29.736
915,8,1,26,30.097
915,1,1,27,30.503
915,13,2,27,30.278
915,828,1,27,31.020
915,20,1,30,30.355
915,826,2,37,30.321
915,821,1,39,30.303
915,828,2,43,30.760
916,825,1,1,26.881
916,807,1,1,33.427
916,18,1,1,26.806
916,821,1,1,25.007
916,20,1,1,24.226
916,20,2,2,23.909
916,13,1,14,24.488
916,817,1,14,24.040
916,3,1,15,24.433
916,822,1,15,24.151
916,813,1,15,29.734
916,818,1,15,30.158
916,1,1,16,24.368
916,4,1,16,24.601
916,154,1,16,24.688
916,8,1,17,24.131
916,821,2,20,31.198
916,826,1,21,24.995
916,20,3,26,23.799
916,825,2,27,24.497
916,18,2,28,23.546
916,154,2,29,23.802
916,818,2,29,24.553
916,822,2,30,24.283
916,817,2,31,24.356
916,13,2,32,25.456
916,1,2,33,24.244
916,3,2,34,24.513
916,813,2,35,24.468
916,821,3,40,24.726
916,826,2,41,24.189
916,8,2,42,23.872
916,4,2,43,24.133
916,20,4,48,23.948
916,826,3,51,26.541
916,8,3,52,24.226
917,813,1,4,23.753
917,13,1,5,23.220
917,815,1,5,23.467
917,822,1,6,23.294
917,18,1,6,23.018
917,20,1,6,23.808
917,3,1,7,23.730
917,825,1,7,23.061
917,4,1,7,23.278
917,817,1,7,23.141
917,1,1,8,23.351
917,821,1,8,23.661
917,8,1,8,23.427
917,818,1,9,23.782
917,807,1,16,23.554
917,826,1,18,25.001
917,16,1,18,29.465
917,20,2,24,23.195
917,154,1,24,25.591
917,13,2,25,30.084
917,815,2,25,22.997
917,3,2,26,23.346
917,822,2,26,35.284
917,825,2,26,24.190
917,18,2,27,22.620
917,817,2,27,22.871
917,821,2,27,24.267
917,818,2,27,24.408
917,813,2,27,22.865
917,1,2,28,24.224
917,4,2,28,23.134
917,8,2,35,27.934
917,807,2,36,23.323
917,826,2,38,24.385
917,16,2,39,24.302
917,154,2,40,23.023
917,822,3,42,26.463
917,813,3,45,23.090
917,818,3,46,24.002
917,825,3,47,24.131
917,815,3,47,30.067
917,20,3,48,22.746
917,821,3,48,23.418
917,3,3,50,23.240
917,16,3,49,24.853
917,13,3,50,26.918
917,18,3,50,23.383
917,1,3,51,22.874
917,4,3,52,23.077
917,826,3,59,24.726
917,154,3,59,23.197
917,807,3,60,23.411
918,154,1,1,16.120
918,4,1,5,21.619
918,16,1,5,22.491
918,18,1,6,22.627
918,826,1,6,24.169
918,8,1,6,21.546
918,821,1,7,23.128
918,813,1,7,21.998
918,154,2,8,21.699
918,1,1,10,21.885
918,822,1,10,21.661
918,3,1,11,21.741
918,13,1,13,22.054
918,818,1,13,22.919
918,815,1,14,22.031
918,829,1,14,24.144
918,807,1,15,27.445
918,155,1,15,24.421
918,825,1,21,22.087
918,20,1,21,23.094
918,154,3,21,21.574
918,16,2,22,22.277
918,8,2,26,22.206
918,817,1,27,21.747
918,4,2,27,22.068
918,18,2,28,22.042
918,821,2,28,23.270
918,825,2,29,21.623
918,818,2,30,22.761
918,1,2,31,21.887
918,3,2,34,24.083
918,822,2,35,22.015
918,155,2,36,22.426
918,807,2,37,21.642
918,16,3,37,22.227
918,829,2,37,23.545
918,815,2,41,22.325
918,13,2,43,22.040
918,818,3,44,22.348
918,20,2,46,21.611
918,817,2,47,21.582
926,828,1,1,22.681
926,8,1,16,27.465
926,13,1,21,22.062
926,807,1,21,22.137
926,817,1,23,22.535
926,20,1,24,22.694
926,832,1,24,55.789
926,1,1,25,22.295
926,831,1,25,22.933
926,3,1,26,22.105
926,828,2,26,23.254
926,18,1,27,23.353
926,830,1,32,23.532
926,815,1,38,26.009
926,8,2,40,22.405
926,828,3,43,22.353
926,807,2,44,21.612
927,813,1,1,37.289
927,831,1,2,33.918
927,8,1,2,27.285
927,1,1,4,26.094
927,3,1,4,33.689
927,817,1,4,26.714
927,13,1,4,25.831
927,826,1,4,30.463
927,830,1,4,29.516
927,822,1,4,30.154
927,4,1,4,25.222
927,18,1,4,33.027
927,833,1,5,27.540
927,832,1,14,25.126
927,8,2,14,24.744
927,807,1,15,25.826
927,154,1,15,24.377
927,20,1,17,23.996
927,815,1,17,25.268
927,817,2,18,25.604
927,813,2,18,37.394
927,830,2,20,25.655
927,831,2,20,25.741
927,826,2,21,24.781
927,18,2,21,25.581
927,833,2,22,27.004
927,1,2,24,24.595
927,13,2,24,24.788
927,822,2,25,24.432
927,3,2,26,24.574
927,154,2,26,24.621
927,831,3,30,25.331
927,807,2,31,25.047
927,832,2,32,25.165
927,813,3,33,24.276
927,8,3,34,24.653
927,817,3,34,25.393
927,154,3,34,26.014
927,815,2,35,35.776
927,18,3,35,25.846
927,20,2,37,25.092
927,1,3,38,24.179
927,13,3,38,26.971
927,826,3,39,26.149
927,822,3,40,25.002
927,830,3,40,24.768
927,3,3,41,24.336
927,831,4,43,25.204
927,833,3,42,29.202
927,807,3,44,35.351
928,831,1,10,23.409
928,813,1,11,22.470
928,815,1,11,22.829
928,154,1,12,23.421
928,830,1,12,24.256
928,4,1,12,23.238
928,20,1,13,22.488
928,13,1,13,23.145
928,1,1,14,22.645
928,822,1,14,23.084
928,828,1,14,23.846
928,817,1,14,22.635
928,18,1,14,23.936
928,3,1,15,22.483
928,8,1,15,22.818
928,829,1,16,24.132
928,833,1,17,25.938
928,832,1,19,23.795
928,815,2,26,23.338
928,20,2,30,22.444
928,828,2,30,24.589
928,3,2,31,22.829
928,831,2,31,23.732
928,154,2,32,23.605
928,830,2,32,23.258
928,18,2,32,23.273
928,1,2,33,22.235
928,813,2,33,22.899
928,8,2,34,22.453
928,13,2,34,23.317
928,822,2,35,23.582
928,4,2,35,23.345
928,817,2,36,22.897
928,829,2,38,24.054
928,832,2,39,23.424
928,815,3,41,23.144
928,833,2,40,24.088
928,813,3,48,17.912
929,830,1,6,39.338
929,807,1,10,26.652
929,831,1,10,25.459
929,13,1,10,24.894
929,813,1,10,30.426
929,828,1,11,26.045
929,832,1,11,32.647
929,154,1,12,24.735
929,20,1,13,24.509
929,4,1,13,25.370
929,3,1,14,25.311
929,822,1,14,25.293
929,817,1,14,25.723
929,1,1,15,25.791
929,826,1,15,25.421
929,8,1,17,24.773
929,815,1,17,25.573
929,833,1,18,25.834
929,829,1,19,26.103
929,831,2,24,25.898
929,13,2,24,25.017
929,813,2,24,24.310
929,828,2,25,49.162
929,807,2,25,24.679
929,832,2,29,26.593
929,830,2,30,27.225
929,154,2,31,25.259
929,20,2,32,24.449
929,1,2,33,24.528
929,822,2,33,24.623
929,3,2,34,25.418
929,829,2,33,26.479
929,826,2,34,24.692
929,817,2,35,24.943
929,4,2,35,24.878
929,833,2,34,27.573
929,20,3,36,33.921
929,815,2,37,25.288
929,828,3,37,26.042
929,807,3,38,24.979
929,8,2,40,24.547
929,813,3,41,1:47.394
929,831,3,41,26.210
930,807,1,10,22.659
930,826,1,11,22.667
930,18,1,11,22.589
930,831,1,12,22.677
930,1,1,13,24.586
930,817,1,13,22.440
930,830,1,13,24.396
930,20,1,14,21.762
930,13,1,14,22.139
930,813,1,14,24.976
930,832,1,14,22.859
930,3,1,15,21.870
930,822,1,15,22.082
930,154,1,15,23.309
930,813,2,15,32.459
930,829,1,16,24.687
930,8,1,17,22.623
930,833,1,17,24.631
930,828,1,18,25.272
930,815,1,19,22.468
930,4,1,21,23.728
930,807,2,26,22.534
930,18,2,27,23.327
930,833,2,30,23.070
930,1,2,32,22.727
930,13,2,32,22.629
930,829,2,32,23.043
930,815,2,36,22.426
930,830,2,37,22.607
930,826,2,38,22.273
930,831,2,39,23.186
930,20,2,40,21.836
930,154,2,40,33.256
930,8,2,41,21.789
930,822,2,42,21.800
930,817,2,42,24.884
930,832,2,42,22.178
930,813,3,43,22.575
930,3,2,45,22.452
930,18,3,44,24.066
930,828,2,45,22.872
930,13,3,47,22.257
930,829,3,47,22.796
930,807,3,49,22.545
930,1,3,51,21.965
930,833,3,49,24.200
931,807,1,1,34.773
931,13,1,1,42.934
931,832,1,12,25.306
931,822,1,14,24.641
931,828,1,14,25.618
931,154,1,17,25.077
931,831,1,18,25.732
931,826,1,28,25.119
931,830,1,29,52.821
931,807,2,31,24.758
931,4,1,32,30.345
931,829,1,33,28.606
931,18,1,35,25.062
931,20,1,36,24.851
931,817,1,36,24.501
931,815,1,36,24.733
931,3,1,37,24.789
931,833,1,35,27.554
931,8,1,37,24.177
931,1,1,38,24.181
931,828,2,38,25.398
931,13,2,39,24.970
931,830,2,46,25.736
931,822,2,56,24.412
931,13,3,62,24.395
931,815,2,64,25.119
931,18,2,64,24.661
931,1,2,65,25.495
931,831,2,64,26.420
931,817,2,65,24.244
931,828,3,69,25.234
932,18,1,1,18.057
932,20,1,7,27.241
932,813,1,17,23.660
932,817,1,23,23.997
932,815,1,24,23.453
932,8,1,26,23.630
932,831,1,26,24.795
932,154,1,27,24.292
932,826,1,27,23.681
932,832,1,27,24.277
932,822,1,28,25.541
932,807,1,28,23.507
932,828,1,28,24.149
932,1,1,29,23.708
932,3,1,30,23.321
932,4,1,31,23.553
932,20,2,35,23.945
932,829,1,34,30.807
932,833,1,35,26.986
932,13,1,37,23.912
932,830,1,39,36.105
932,8,2,40,24.578
932,18,2,44,25.374
933,826,1,1,28.632
933,828,1,2,30.232
933,18,1,3,24.104
933,18,2,6,28.727
933,828,2,12,16.211
933,154,1,23,22.016
933,831,1,24,22.803
933,807,1,25,21.685
933,832,1,25,27.638
933,822,1,26,22.777
933,830,1,26,21.984
933,3,1,33,21.768
933,13,1,34,22.447
933,1,1,35,21.869
933,833,1,34,23.926
933,20,1,36,31.882
933,813,1,37,21.847
933,815,1,38,26.689
933,826,2,45,22.111
933,828,3,45,22.449
933,817,1,50,27.710
934,4,1,1,1:11.178
934,817,1,11,28.464
934,832,1,12,29.393
934,8,1,13,28.974
934,20,1,14,28.946
934,4,2,17,28.703
934,826,1,18,28.347
934,1,1,19,28.417
934,807,1,19,28.558
934,13,1,20,29.369
934,3,1,20,28.393
934,815,1,20,28.860
934,817,2,20,43.240
934,822,1,21,28.781
934,828,1,23,29.598
934,829,1,36,48.861
934,833,1,36,34.672
934,828,2,37,30.867
934,4,3,37,32.593
934,8,2,38,30.397
934,828,3,41,29.828
934,1,2,43,28.979
934,20,2,43,29.676
934,828,4,42,30.197
934,3,2,44,30.393
934,13,2,44,31.948
934,822,2,44,31.937
934,826,2,44,33.979
934,807,2,44,33.891
934,815,2,44,31.998
934,833,2,44,30.686
934,8,3,47,30.178
934,829,2,45,43.964
936,833,1,6,26.392
936,822,1,13,22.974
936,826,1,13,22.072
936,13,1,14,27.936
936,830,1,14,22.536
936,18,1,14,22.231
936,154,1,14,22.805
936,831,1,14,22.729
936,807,1,15,22.573
936,832,1,15,25.096
936,4,1,15,21.567
936,815,1,16,22.068
936,828,1,16,23.005
936,1,1,19,23.146
936,3,1,20,21.780
936,20,1,21,21.900
936,817,1,21,21.824
936,8,1,22,22.566
936,813,1,24,16.444
936,813,2,25,22.812
936,829,1,26,23.051
936,13,2,29,21.915
936,815,2,30,22.409
936,833,2,30,23.125
936,831,2,32,22.907
936,826,2,33,21.574
936,828,2,33,22.199
936,154,2,34,28.707
936,18,2,35,21.753
936,807,2,36,22.222
936,4,2,36,22.300
936,832,2,36,22.930
936,830,2,37,23.431
936,822,2,38,21.867
936,3,2,42,22.013
936,815,3,41,22.574
936,1,2,42,24.272
936,813,3,41,24.972
936,828,3,41,22.747
936,817,2,42,22.008
936,20,2,43,22.028
936,8,2,43,22.270
936,154,3,42,23.972
936,829,2,41,23.664
936,831,3,42,23.097
936,833,3,41,23.207
936,826,3,43,21.663
936,4,3,43,23.162
936,20,3,45,16.639
936,832,3,44,16.660
936,18,3,44,16.488
936,4,4,44,16.796
936,8,3,45,16.979
936,13,3,44,16.823
936,154,4,44,17.064
936,3,3,45,16.623
936,829,3,43,17.116
936,815,4,44,16.958
936,1,3,45,18.249
936,813,4,44,18.782
936,828,4,44,18.577
936,831,4,44,18.246
936,817,3,45,18.270
936,833,4,43,18.085
936,822,3,45,16.427
936,830,3,45,16.485
936,826,4,45,16.453
936,20,4,46,17.121
936,832,4,45,16.786
936,18,4,45,16.639
936,4,5,45,16.879
936,8,4,46,16.734
936,13,4,45,16.818
936,154,5,45,17.114
936,3,4,46,17.780
936,829,4,44,17.402
936,815,5,45,32.181
936,1,4,46,17.726
936,813,5,45,18.186
936,828,5,45,17.472
936,831,5,45,17.235
936,817,4,46,18.758
936,833,5,44,18.149
936,822,4,46,17.557
936,830,4,46,23.043
936,826,5,46,17.849
936,822,5,49,30.031
936,1,5,51,27.715
936,8,5,52,59.555
936,13,5,54,21.502
936,1,6,54,16.579
936,829,5,54,22.716
936,830,5,56,16.415
936,813,6,58,16.446
936,817,5,64,31.037
936,3,5,64,24.575
937,817,1,7,22.637
937,832,1,5,23.732
937,815,1,8,23.562
937,822,1,8,23.319
937,4,1,8,22.973
937,154,1,9,23.717
937,826,1,9,22.796
937,13,1,9,23.282
937,830,1,9,24.564
937,828,1,9,24.183
937,831,1,10,23.439
937,8,1,11,22.578
937,18,1,11,24.083
937,3,1,12,22.997
937,1,1,13,22.403
937,20,1,14,22.681
937,822,2,15,17.343
937,833,1,15,23.643
937,829,1,16,23.826
937,815,2,20,22.918
937,4,2,20,26.103
937,18,2,20,24.151
937,154,2,21,23.493
937,13,2,21,23.655
937,8,2,21,23.143
937,830,2,21,23.041
937,822,3,21,23.489
937,832,2,23,23.348
937,826,2,27,22.563
937,831,2,27,23.288
937,828,2,28,23.684
937,1,2,30,22.955
937,833,2,29,23.282
937,3,2,31,22.765
937,829,2,30,24.450
937,830,3,32,22.942
937,4,3,32,23.191
937,18,3,35,23.761
938,831,1,1,25.761
938,830,1,1,18.818
938,832,1,10,30.358
938,3,1,18,24.657
938,807,1,18,24.286
938,13,1,19,25.207
938,830,2,19,25.318
938,828,1,20,24.842
938,822,1,22,25.536
938,815,1,23,24.281
938,831,2,24,25.282
938,20,1,25,24.340
938,18,1,25,24.310
938,1,1,26,24.368
938,829,1,26,29.382
938,826,1,27,23.884
938,8,1,28,24.442
938,833,1,27,26.435
938,4,1,28,24.330
938,817,1,30,24.259
938,832,2,30,24.736
938,830,3,33,24.938
938,4,2,46,19.374
939,154,1,9,30.640
939,4,1,10,34.237
939,832,1,10,34.970
939,828,1,10,29.589
939,813,1,10,29.762
939,807,1,11,30.868
939,826,1,12,29.159
939,13,1,12,31.380
939,20,1,13,29.172
939,817,1,13,31.307
939,8,1,13,30.031
939,1,1,13,28.917
939,3,1,13,30.562
939,822,1,13,29.260
939,815,1,13,29.732
939,831,1,13,29.679
939,18,1,13,1:05.317
939,830,1,12,31.207
939,834,1,13,31.180
939,13,2,14,29.907
939,829,1,14,30.398
939,154,2,26,29.826
939,813,2,27,29.223
939,828,2,28,29.857
939,832,2,28,29.742
939,13,3,29,24.415
939,826,2,33,32.924
939,815,2,34,29.676
939,831,2,34,29.917
939,830,2,36,30.844
939,828,3,36,29.398
939,20,2,37,29.273
939,817,2,37,29.419
939,834,2,36,32.036
939,8,2,37,30.689
939,3,2,37,29.887
939,822,2,37,29.239
939,18,2,37,30.106
939,832,3,37,29.885
939,829,2,37,37.847
939,18,3,41,37.822
939,813,3,54,29.996
940,815,1,1,25.041
940,817,1,1,26.087
940,13,1,1,34.166
940,826,1,8,23.316
940,4,1,9,23.640
940,830,1,9,27.793
940,807,1,10,23.750
940,831,1,10,24.763
940,18,1,10,23.343
940,822,1,11,23.542
940,154,1,11,23.793
940,813,1,12,24.842
940,20,1,13,23.074
940,828,1,13,23.418
940,8,1,14,23.714
940,832,1,14,23.701
940,3,1,15,23.078
940,1,1,16,22.750
940,13,2,16,26.735
940,815,2,18,24.303
940,826,2,20,23.183
940,834,1,22,25.146
940,817,2,24,23.225
940,828,2,26,23.441
940,832,2,27,39.345
940,18,2,27,23.801
940,8,2,28,22.584
940,4,2,28,23.767
940,3,2,29,23.241
940,822,2,29,23.588
940,20,2,30,23.130
940,830,2,30,23.977
940,831,2,30,24.116
940,1,2,31,23.165
940,807,2,31,23.491
940,154,2,33,24.554
940,834,2,33,25.088
940,826,3,34,23.381
940,13,3,34,24.670
940,813,2,36,23.249
940,815,3,36,24.267
940,807,3,42,35.760
940,829,1,21,25.875
940,829,2,32,23.647
940,829,3,42,35.760
941,154,1,1,54.445
941,830,1,1,37.334
941,815,1,12,30.545
941,817,1,12,29.732
941,832,1,12,30.288
941,18,1,12,29.719
941,4,1,13,29.539
941,833,1,13,35.072
941,829,1,14,32.400
941,829,2,17,30.421
941,830,2,24,30.241
941,822,1,26,30.316
941,20,1,30,29.367
941,13,1,30,30.741
941,813,1,30,29.952
941,8,1,31,29.386
941,1,1,32,30.216
941,826,1,33,30.418
941,831,1,34,30.362
942,822,1,1,40.488
942,154,1,1,27.621
942,834,1,1,37.748
942,4,1,1,31.987
942,831,1,2,31.137
942,831,2,3,25.931
942,822,2,4,26.384
942,154,2,9,27.730
942,828,1,16,29.728
942,18,1,17,27.286
942,1,1,18,24.354
942,20,1,18,25.019
942,830,1,18,25.527
942,13,1,18,24.646
942,831,3,17,25.714
942,834,2,17,26.520
942,813,1,18,27.851
942,4,2,18,24.631
942,817,1,19,24.449
942,3,1,19,24.640
942,826,1,19,24.638
942,815,1,19,26.458
942,8,1,19,24.733
942,832,1,19,25.259
942,807,1,19,27.344
942,828,2,19,30.932
942,8,2,20,34.548
942,4,3,26,25.405
942,20,2,27,25.576
942,807,2,27,27.360
942,832,2,27,44.582
942,815,2,27,24.730
942,18,2,27,24.689
942,813,2,27,25.446
942,831,4,26,24.975
942,830,2,28,24.904
942,834,3,27,25.812
942,3,2,38,25.242
942,826,2,38,25.205
942,817,2,38,27.802
942,831,5,42,35.546
942,1,2,43,24.088
942,20,3,43,24.158
942,832,3,43,26.840
942,813,3,43,25.054
942,18,3,44,24.862
942,817,3,50,24.495
943,20,1,1,28.070
943,822,1,8,22.957
943,13,1,9,22.849
943,807,1,9,23.277
943,813,1,10,26.647
943,828,1,10,22.956
943,154,1,11,22.735
943,831,1,12,23.026
943,832,1,13,23.128
943,815,1,18,23.547
943,826,1,21,22.559
943,817,1,24,22.422
943,830,1,25,22.985
943,3,1,26,22.391
943,829,1,26,25.087
943,1,1,28,22.304
943,834,1,27,25.367
943,18,1,30,23.356
943,20,2,35,22.156
943,828,2,39,23.461
943,832,2,43,23.776
943,831,2,44,23.417
943,3,2,46,22.303
943,1,2,48,22.328
943,18,2,47,23.018
943,832,3,51,23.068
943,828,3,51,23.292
943,826,2,52,22.518
943,817,2,52,22.488
943,13,2,52,23.086
943,807,2,52,24.136
943,831,3,51,23.813
943,830,2,52,22.589
943,154,2,52,23.101
943,813,2,52,23.937
943,829,2,50,24.224
943,834,2,50,30.442
943,822,2,53,23.160
944,817,1,3,23.937
944,807,1,9,24.009
944,826,1,10,24.155
944,13,1,10,23.887
944,815,1,10,23.854
944,154,1,10,24.475
944,822,1,11,23.736
944,830,1,11,24.166
944,8,1,12,23.293
944,18,1,12,23.242
944,828,1,12,24.699
944,3,1,13,25.039
944,20,1,13,23.801
944,4,1,13,22.981
944,1,1,14,24.328
944,831,1,14,25.529
944,834,1,14,25.492
944,829,1,15,25.547
944,813,1,25,24.115
944,817,2,28,23.979
944,18,2,31,24.265
944,20,2,32,23.474
944,3,2,33,23.321
944,4,2,32,23.218
944,828,2,32,29.148
944,815,2,33,23.609
944,1,2,34,23.148
944,830,2,34,24.153
944,807,2,35,24.199
944,154,2,35,23.787
944,13,2,38,23.927
944,826,2,39,23.630
944,831,2,39,24.491
944,822,2,41,24.913
944,829,2,40,27.095
944,834,2,41,26.706
944,813,2,44,30.082
944,8,2,46,25.308
944,20,3,47,23.861
944,3,3,48,23.046
944,1,3,49,22.936
944,815,3,51,23.732
944,18,3,51,23.402
944,817,3,52,24.775
944,4,3,52,23.810
944,830,3,53,24.078
944,828,3,53,25.102
944,154,3,54,23.958
944,13,3,55,23.401
945,4,1,1,44.990
945,831,1,4,28.407
945,826,1,5,21.868
945,815,1,6,21.922
945,817,1,6,21.949
945,13,1,6,22.851
945,807,1,7,22.045
945,832,1,7,25.307
945,822,1,8,24.485
945,830,1,8,22.309
945,18,1,8,23.722
945,4,2,8,16.128
945,822,2,9,28.622
945,3,1,10,21.637
945,8,1,10,22.162
945,1,1,11,21.346
945,828,1,15,22.838
945,4,3,17,22.246
945,830,2,20,22.457
945,20,1,23,21.795
945,154,1,23,22.203
945,829,1,23,22.913
945,807,2,24,22.174
945,833,1,24,24.314
945,826,2,25,21.634
945,817,2,26,22.118
945,13,2,26,22.710
945,831,2,26,22.806
945,815,2,27,22.116
945,18,2,27,22.310
945,832,2,28,22.063
945,822,3,29,29.592
945,3,2,31,21.580
945,8,2,32,25.613
945,829,2,33,22.854
945,830,3,38,22.355
945,20,2,39,21.628
945,1,2,41,21.392
945,828,2,41,22.200
945,154,2,43,22.234
945,831,3,44,22.086
945,4,4,47,22.377
948,825,1,1,27.831
948,832,1,8,22.414
948,831,1,10,22.701
948,13,1,11,21.550
948,836,1,11,26.206
948,828,1,11,22.357
948,3,1,12,21.531
948,817,1,12,22.245
948,4,1,12,21.796
948,835,1,12,23.286
948,837,1,12,23.224
948,20,1,13,21.339
948,830,1,13,22.303
948,18,1,15,22.616
948,8,1,16,22.508
948,1,1,16,21.940
948,807,1,16,22.167
948,815,1,16,24.719
948,822,1,17,21.376
948,825,2,16,22.079
948,20,2,18,18:09.312
948,3,2,18,18:09.303
948,8,2,18,18:09.365
948,817,2,18,18:09.822
948,830,2,18,18:09.372
948,832,2,18,18:09.971
948,1,2,18,18:10.087
948,13,2,18,18:09.805
948,154,1,18,18:09.417
948,807,2,18,18:09.155
948,822,2,18,18:08.989
948,835,2,18,18:08.294
948,815,2,18,18:07.311
948,828,2,18,18:06.875
948,18,2,18,18:04.466
948,831,2,18,18:02.337
948,836,2,18,18:02.140
948,825,3,17,15:46.318
948,828,3,27,16.936
948,18,3,30,21.837
948,832,3,31,22.392
948,830,3,32,29.066
948,836,3,32,23.895
948,20,3,35,24.548
948,817,3,42,21.981
949,807,1,1,31.931
949,815,1,2,30.326
949,832,1,2,28.401
949,817,1,6,24.541
949,13,1,7,24.093
949,822,1,8,24.944
949,821,1,8,32.793
949,838,1,9,24.604
949,822,2,9,19.369
949,830,1,10,25.810
949,831,1,10,26.246
949,154,1,11,25.739
949,836,1,11,26.236
949,8,1,12,24.720
949,825,1,12,26.876
949,837,1,12,26.382
949,3,1,13,24.934
949,1,1,13,24.512
949,828,1,13,24.775
949,815,2,14,25.068
949,826,1,16,24.419
949,807,2,16,24.930
949,832,2,20,34.978
949,817,2,24,26.631
949,825,2,24,24.383
949,838,2,25,24.682
949,830,2,26,25.594
949,154,2,27,26.151
949,1,2,28,25.030
949,8,2,29,25.222
949,13,2,29,24.236
949,828,2,29,25.363
949,836,2,29,25.547
949,3,2,30,27.226
949,831,2,30,25.491
949,837,2,31,28.120
949,826,2,34,24.661
949,822,3,34,26.110
949,807,3,35,24.734
949,8,3,37,25.257
949,815,3,37,24.517
949,825,3,38,24.341
949,3,3,39,25.761
949,154,3,40,30.063
949,1,3,41,24.524
949,838,3,41,25.316
949,836,3,41,25.419
949,817,3,42,24.879
949,826,3,44,24.224
949,837,3,44,25.517
949,830,3,46,25.129
949,831,3,47,25.660
949,807,4,51,26.595
950,154,1,1,58.563
950,8,1,1,31.134
950,1,1,1,29.322
950,831,1,1,36.854
950,817,1,3,24.392
950,826,1,4,24.084
950,815,1,4,23.215
950,20,1,4,30.115
950,807,1,4,27.683
950,832,1,4,25.754
950,18,1,4,24.072
950,822,1,4,22.682
950,830,1,4,30.034
950,828,1,4,23.955
950,825,1,4,23.158
950,1,2,5,25.179
950,1,3,6,22.301
950,8,2,14,23.296
950,836,1,15,26.969
950,835,1,15,22.799
950,4,1,16,22.874
950,20,2,17,22.276
950,807,2,17,23.867
950,815,2,18,22.485
950,837,1,18,23.183
950,826,2,19,22.607
950,13,1,19,22.124
950,832,2,19,22.832
950,817,2,19,22.461
950,821,1,19,23.878
950,3,1,20,22.831
950,830,2,20,23.744
950,825,2,20,23.257
950,154,2,20,24.615
950,831,2,20,23.735
950,822,2,21,22.630
950,1,4,21,22.626
950,835,2,24,23.280
950,807,3,26,29.570
950,18,2,27,23.029
950,836,2,27,24.104
950,815,3,28,22.351
950,828,2,28,23.563
950,837,2,28,24.635
950,822,3,30,22.747
950,1,5,30,22.698
950,13,2,31,23.349
950,4,2,32,22.927
950,832,3,33,24.269
950,154,3,33,23.342
950,821,2,34,22.963
950,826,3,35,22.684
950,20,3,35,22.350
950,825,3,35,22.677
950,3,2,36,23.559
950,817,3,37,22.426
950,8,3,37,22.832
950,835,3,38,24.099
950,830,3,39,23.130
950,831,3,40,25.357
950,837,3,40,24.369
950,821,3,43,23.070
950,836,3,43,24.274
950,18,3,44,22.510
950,154,4,44,23.284
950,807,4,46,22.790
951,826,1,1,41.282
951,817,1,1,47.763
951,828,1,1,30.529
951,815,1,1,32.800
951,821,1,1,40.169
951,826,2,8,38.906
951,821,2,9,25.037
951,832,1,11,30.805
951,831,1,12,30.259
951,836,1,13,31.433
951,835,1,14,30.805
951,822,1,16,29.841
951,825,1,16,30.585
951,1,1,17,30.001
951,154,1,17,31.420
951,13,1,18,29.551
951,8,1,20,30.498
951,18,1,20,30.580
951,3,1,21,29.709
951,4,1,21,29.751
951,830,1,22,30.553
951,815,2,27,30.400
951,828,2,28,30.433
951,817,2,29,31.205
951,836,2,39,57.151
951,13,2,46,30.065
952,13,1,8,21.384
952,815,1,9,22.679
952,826,1,9,23.277
952,828,1,9,22.840
952,832,1,10,22.874
952,18,1,10,22.280
952,807,1,10,22.176
952,825,1,10,22.843
952,817,1,11,21.738
952,4,1,11,21.795
952,835,1,11,23.283
952,836,1,11,24.554
952,830,1,12,22.369
952,8,1,12,22.107
952,822,1,12,21.856
952,831,1,12,22.976
952,20,1,15,21.643
952,154,1,15,23.187
952,821,1,16,23.206
952,837,1,22,28.753
952,828,2,24,23.122
952,13,2,25,22.568
952,826,2,25,22.234
952,817,2,28,22.104
952,20,2,29,22.617
952,154,2,29,22.844
952,821,2,30,22.430
952,825,2,30,23.165
952,835,2,33,22.397
952,836,2,33,24.387
952,830,2,34,22.348
952,8,2,35,22.169
952,815,2,35,21.918
952,18,2,36,22.590
952,831,2,36,23.090
952,20,3,37,21.603
952,154,3,37,34.832
952,832,2,38,22.937
952,822,2,39,22.443
952,4,2,39,22.987
952,828,3,40,22.897
952,13,3,41,21.831
952,817,3,43,21.683
952,837,2,48,26.186
952,826,3,51,22.769
952,825,3,55,22.122
952,817,4,65,23.133
953,826,1,1,1:32.609
953,826,2,2,19.918
953,825,1,7,25.583
953,18,1,8,25.766
953,831,1,8,28.242
953,826,3,7,27.698
953,828,1,11,27.176
953,837,1,11,29.117
953,830,1,12,25.604
953,20,1,13,25.114
953,4,1,14,25.512
953,807,1,15,25.215
953,822,1,15,27.364
953,154,1,15,33.490
